timestamp, rate
2018-07-02 17:26:56.950047, 334.42622950819674
2018-07-02 17:27:03.737175, 304.91803278688525
2018-07-02 17:27:10.494201, 226.22950819672133
2018-07-02 17:27:17.319433, 216.39344262295083
2018-07-02 17:27:24.139699, 255.73770491803282
2018-07-02 17:27:31.188754, 206.55737704918033
2018-07-02 17:27:37.892498, 265.57377049180326
2018-07-02 17:27:44.712610, 216.39344262295083
2018-07-02 17:27:51.435157, 206.55737704918033
2018-07-02 17:27:58.081612, 167.21311475409837
2018-07-02 17:28:04.816378, 354.09836065573774
2018-07-02 17:28:11.582158, 157.37704918032787
2018-07-02 17:28:18.383192, 206.55737704918033
2018-07-02 17:28:25.185230, 393.44262295081967
2018-07-02 17:28:31.953105, 314.75409836065575
2018-07-02 17:28:38.791993, 206.55737704918033
